country;dimension;group;item;lat_mean;lat_var;a;b1;b2;b3;b4
NLD;R;1;R6;0;1;2,205554251;-0,824166556;0,01614725;0,856340059;1,905997824
NLD;R;1;R7;0;1;1,747718919;-0,444348461;0,742503423;1,666439814;2,907019022
NLD;R;1;R8;0;1;2,603317388;-0,308630277;0,523951389;1,245729125;2,336839011
NLD;R;2;R1;-0,514902482;0,810111111;0,893204394;-1,20836235;-0,151795094;1,493760705;3,597314488
NLD;R;2;R2;-0,514902482;0,810111111;1,827770906;-0,589842607;0,27290867;1,113638374;2,854625464
NLD;R;2;R3;-0,514902482;0,810111111;1,442498004;0,24273266;1,083872407;1,76908292;2,874571991
NLD;R;2;R4;-0,514902482;0,810111111;1,776502429;-0,733704275;0,20932957;0,877465255;2,038794071
NLD;R;2;R5;-0,514902482;0,810111111;2,414503189;-0,095999151;0,846455659;1,615064893;2,803574135
NLD;R;2;R6;-0,514902482;0,810111111;2,205554251;-0,824166556;0,01614725;0,856340059;1,905997824
NLD;R;2;R7;-0,514902482;0,810111111;1,747718919;-0,444348461;0,742503423;1,666439814;2,907019022
NLD;R;2;R8;-0,514902482;0,810111111;2,603317388;-0,308630277;0,523951389;1,245729125;2,336839011
NLD;I;1;I1;0;1;1,227999537;-2,410332374;-1,477760464;-0,485197427;1,444617402
NLD;I;1;I2;0;1;1,646320399;-1,988676064;-1,08548527;-0,276118543;1,084203444
NLD;I;1;I3;0;1;2,875380765;-1,351426547;-0,640931841;0,043837684;1,088528691
NLD;I;1;I4;0;1;1,610894379;-1,644748229;-0,696740783;0,111724459;1,389638651
NLD;I;1;I5;0;1;3,225994218;-1,202552378;-0,457624028;0,161182492;1,170092649
NLD;I;1;I6;0;1;2,017681123;-1,300601881;-0,522785848;0,265412181;1,399316051
NLD;I;1;I7;0;1;2,683355507;-0,984234241;-0,220393744;0,480883334;1,613549147
NLD;I;1;I8;0;1;1,677578516;-1,268017441;-0,569865334;0,230702819;1,628945027
NLD;I;2;I1;-0,152156982;1,186716121;1,227999537;-2,410332374;-1,477760464;-0,485197427;1,444617402
NLD;I;2;I2;-0,152156982;1,186716121;1,646320399;-1,988676064;-1,08548527;-0,276118543;1,084203444
NLD;I;2;I3;-0,152156982;1,186716121;2,875380765;-1,351426547;-0,640931841;0,043837684;1,088528691
NLD;I;2;I4;-0,152156982;1,186716121;1,610894379;-1,644748229;-0,696740783;0,111724459;1,389638651
NLD;I;2;I5;-0,152156982;1,186716121;3,225994218;-1,202552378;-0,457624028;0,161182492;1,170092649
NLD;I;2;I6;-0,152156982;1,186716121;2,017681123;-1,300601881;-0,522785848;0,265412181;1,399316051
NLD;I;2;I7;-0,152156982;1,186716121;2,683355507;-0,984234241;-0,220393744;0,480883334;1,613549147
NLD;I;2;I8;-0,152156982;1,186716121;1,255997128;-1,018034285;-0,107238139;0,799603579;2,278258278
NLD;A;1;A1;0;1;1,61489234;-1,083534809;-0,126531937;0,732858061;1,778623674
NLD;A;1;A2;0;1;1,708019761;-1,517668988;-0,676943816;0,081786954;1,473459578
NLD;A;1;A3;0;1;1,451186288;-1,735605977;-0,661084999;0,395554824;1,364789023
NLD;A;1;A4;0;1;2,717019444;-1,409499102;-0,615561133;-0,043632567;0,817238622
NLD;A;1;A5;0;1;1,6982628;-1,814197113;-0,977839604;-0,274366547;0,813281121
NLD;A;1;A6;0;1;1,712959655;-1,901797569;-1,075374124;-0,315511118;0,882162997
NLD;A;1;A7;0;1;0,551311153;-2,500474144;-0,618463763;1,087653877;3,17187536
NLD;A;1;A8;0;1;1,868744592;-1,424063622;-0,338060375;0,401010513;1,623730515
NLD;A;2;A1;-0,056336722;1,107808018;1,61489234;-1,083534809;-0,126531937;0,732858061;1,778623674
NLD;A;2;A2;-0,056336722;1,107808018;1,708019761;-1,517668988;-0,676943816;0,081786954;1,473459578
NLD;A;2;A3;-0,056336722;1,107808018;1,517599373;-2,024304044;-1,126015166;-0,289675656;0,95219942
NLD;A;2;A4;-0,056336722;1,107808018;2,349634553;-1,127669816;-0,391311693;0,263867648;1,18843244
NLD;A;2;A5;-0,056336722;1,107808018;1,6982628;-1,814197113;-0,977839604;-0,274366547;0,813281121
NLD;A;2;A6;-0,056336722;1,107808018;1,712959655;-1,901797569;-1,075374124;-0,315511118;0,882162997
NLD;A;2;A7;-0,056336722;1,107808018;0,831149861;-0,978268023;0,35726101;1,414401483;2,941556282
NLD;A;2;A8;-0,056336722;1,107808018;2,490261132;-1,30392002;-0,55572245;0,070756508;1,030562257
NLD;S;1;S1;0;1;0,928564314;-3,087637928;-1,721194462;-0,594792576;1,508792016
NLD;S;1;S2;0;1;1,366609999;-1,937529826;-0,767886585;0,358269418;1,906031474
NLD;S;1;S3;0;1;1,617398912;-1,271154607;-0,152222438;0,667700108;2,061433908
NLD;S;1;S4;0;1;1,230210919;-2,258614906;-0,964200113;0,127542767;1,946021691
NLD;S;1;S5;0;1;2,237597505;-1,355262839;-0,520294472;0,275545957;1,43163429
NLD;S;1;S6;0;1;1,530181875;-1,16985046;-0,156241001;0,880183953;2,117426283
NLD;S;1;S7;0;1;1,834301495;-1,409146092;-0,461734641;0,35561731;1,716192685
NLD;S;1;S8;0;1;1,574917069;-0,741176098;0,36983024;1,35702285;2,885767973
NLD;S;2;S1;0,566126777;1,209857801;0,928564314;-3,087637928;-1,721194462;-0,594792576;1,508792016
NLD;S;2;S2;0,566126777;1,209857801;0,852019361;-3,961409957;-2,331963688;-0,566264606;1,574952699
NLD;S;2;S3;0,566126777;1,209857801;1,617398912;-1,271154607;-0,152222438;0,667700108;2,061433908
NLD;S;2;S4;0,566126777;1,209857801;0,9228569;-1,982878499;-0,466152405;0,714471911;2,823731198
NLD;S;2;S5;0,566126777;1,209857801;2,237597505;-1,355262839;-0,520294472;0,275545957;1,43163429
NLD;S;2;S6;0,566126777;1,209857801;1,530181875;-1,16985046;-0,156241001;0,880183953;2,117426283
NLD;S;2;S7;0,566126777;1,209857801;1,834301495;-1,409146092;-0,461734641;0,35561731;1,716192685
NLD;S;2;S8;0,566126777;1,209857801;1,574917069;-0,741176098;0,36983024;1,35702285;2,885767973
NLD;E;1;E1;0;1;1,771335089;-0,44945015;0,471818212;1,233306561;2,630805223
NLD;E;1;E2;0;1;1,482580152;-0,886891498;0,3037319;1,310623847;2,928996049
NLD;E;1;E3;0;1;1,703665822;-1,613448383;-0,733035396;0,212455592;1,63865222
NLD;E;1;E4;0;1;1,127492149;-0,241182858;1,226998219;2,461697655;5,163667029
NLD;E;1;E5;0;1;1,486692426;-1,653296349;-0,78536414;-0,011068542;1,250010374
NLD;E;1;E6;0;1;2,585360329;-0,983740386;0,044721513;0,801427321;2,065446915
NLD;E;1;E7;0;1;1,526438801;-0,918363969;0,081120453;0,933351908;2,154099793
NLD;E;1;E8;0;1;1,16295805;-1,421336374;-0,261342779;0,921274419;2,292890621
NLD;E;2;E1;-0,116152494;0,775050653;1,771335089;-0,44945015;0,471818212;1,233306561;2,630805223
NLD;E;2;E2;-0,116152494;0,775050653;1,482580152;-0,886891498;0,3037319;1,310623847;2,928996049
NLD;E;2;E3;-0,116152494;0,775050653;1,703665822;-1,613448383;-0,733035396;0,212455592;1,63865222
NLD;E;2;E4;-0,116152494;0,775050653;1,679563406;-0,789498022;0,162797521;0,826431514;1,946099185
NLD;E;2;E5;-0,116152494;0,775050653;1,486692426;-1,653296349;-0,78536414;-0,011068542;1,250010374
NLD;E;2;E6;-0,116152494;0,775050653;2,449282828;-1,165456059;-0,328506777;0,443214823;1,267507171
NLD;E;2;E7;-0,116152494;0,775050653;1,526438801;-0,918363969;0,081120453;0,933351908;2,154099793
NLD;E;2;E8;-0,116152494;0,775050653;1,16295805;-1,421336374;-0,261342779;0,921274419;2,292890621
NLD;C;1;C1;0;1;2,546505478;-0,136102351;0,661582133;1,456713334;2,419546594
NLD;C;1;C2;0;1;1,71308414;-0,549123235;0,535330292;1,612751392;3,299303259
NLD;C;1;C3;0;1;2,480566777;-0,585120967;0,307220886;1,004038404;2,491311615
NLD;C;1;C4;0;1;2,987585638;-0,432645485;0,560658071;1,378592434;2,694227565
NLD;C;1;C5;0;1;1,287576398;-1,371086247;-0,282112304;0,775721539;2,161536403
NLD;C;1;C6;0;1;1,524013753;-0,778323605;0,242069114;1,281465224;2,718053928
NLD;C;1;C7;0;1;2,586078697;-0,232209752;0,656693416;1,402450729;2,195229325
NLD;C;1;C8;0;1;2,798465235;-0,374753902;0,511348588;1,372210534;2,316055847
NLD;C;2;C1;-0,071217954;0,87306191;2,546505478;-0,136102351;0,661582133;1,456713334;2,419546594
NLD;C;2;C2;-0,071217954;0,87306191;1,71308414;-0,549123235;0,535330292;1,612751392;3,299303259
NLD;C;2;C3;-0,071217954;0,87306191;3,558375872;-0,29529461;0,398875989;1,175244891;2,1062914
NLD;C;2;C4;-0,071217954;0,87306191;1,982116647;-0,836716896;0,072262291;1,141520099;2,180887106
NLD;C;2;C5;-0,071217954;0,87306191;1,660221226;-0,629795227;0,210131809;0,94931772;2,265049273
NLD;C;2;C6;-0,071217954;0,87306191;1,524013753;-0,778323605;0,242069114;1,281465224;2,718053928
NLD;C;2;C7;-0,071217954;0,87306191;2,586078697;-0,232209752;0,656693416;1,402450729;2,195229325
NLD;C;2;C8;-0,071217954;0,87306191;2,798465235;-0,374753902;0,511348588;1,372210534;2,316055847
NZL;R;1;R1;0;1;1,065818606;-1,05801104;-0,131079697;1,439816035;2,87897325
NZL;R;1;R2;0;1;1,665503269;-0,683291061;0,101132472;1,18395166;2,409951423
NZL;R;1;R3;0;1;1,147356846;-0,326126996;0,615416448;1,600050181;3,171165072
NZL;R;1;R4;0;1;1,671209297;-0,940812641;0,023512476;0,909007699;2,03735479
NZL;R;1;R5;0;1;2,281017998;-0,087094847;0,741076209;1,582327464;2,441938198
NZL;R;1;R6;0;1;2,499485423;-0,743481334;-0,01223091;0,760591566;1,959406665
NZL;R;1;R7;0;1;1,987780159;-0,439445795;0,501947316;1,466251074;2,566947036
NZL;R;1;R8;0;1;2,29310907;-0,425623564;0,410372617;1,376599623;2,342710442
NZL;R;2;R1;-0,697378026;1,313705028;1,065818606;-1,05801104;-0,131079697;1,439816035;2,87897325
NZL;R;2;R2;-0,697378026;1,313705028;1,665503269;-0,683291061;0,101132472;1,18395166;2,409951423
NZL;R;2;R3;-0,697378026;1,313705028;1,280630424;0,5396218;1,29963291;2,228262213;3,503476214
NZL;R;2;R4;-0,697378026;1,313705028;1,862068111;-0,566470318;0,376257941;1,301165891;2,394780601
NZL;R;2;R5;-0,697378026;1,313705028;2,400923603;0,127620079;1,006072809;1,983368166;2,635518069
NZL;R;2;R6;-0,697378026;1,313705028;1,980737501;-0,665979966;0,099353385;1,017701419;2,523320514
NZL;R;2;R7;-0,697378026;1,313705028;1,987780159;-0,439445795;0,501947316;1,466251074;2,566947036
NZL;R;2;R8;-0,697378026;1,313705028;2,428139831;-0,270653847;0,672184674;1,555168959;2,697127645
NZL;I;1;I1;0;1;1,449453012;-1,851950075;-0,820271633;0,161077403;1,404871909
NZL;I;1;I2;0;1;1,876348995;-1,307660718;-0,631460277;0,25860366;1,427576552
NZL;I;1;I3;0;1;2,394654177;-1,008669773;-0,41147906;0,251465912;1,296595337
NZL;I;1;I4;0;1;1,813423124;-0,876388633;-0,210905757;0,598470695;1,706839824
NZL;I;1;I5;0;1;4,161533604;-0,609313893;-0,128732626;0,496023288;1,426867976
NZL;I;1;I6;0;1;2,043381486;-0,961462451;-0,254271669;0,496866237;1,514573537
NZL;I;1;I7;0;1;3,446142657;-0,580573967;0,023097259;0,719332371;1,629182608
NZL;I;1;I8;0;1;1,666258284;-1,098101088;-0,2700065;0,449585641;1,694895458
NZL;I;2;I1;0,057895576;1,122422694;1,474241134;-1,783730359;-0,979193574;-0,080634105;1,049743749
NZL;I;2;I2;0,057895576;1,122422694;1,326780436;-1,792504865;-1,005565073;-0,051373301;1,313631341
NZL;I;2;I3;0,057895576;1,122422694;2,394654177;-1,008669773;-0,41147906;0,251465912;1,296595337
NZL;I;2;I4;0,057895576;1,122422694;1,813423124;-0,876388633;-0,210905757;0,598470695;1,706839824
NZL;I;2;I5;0,057895576;1,122422694;4,161533604;-0,609313893;-0,128732626;0,496023288;1,426867976
NZL;I;2;I6;0,057895576;1,122422694;2,043381486;-0,961462451;-0,254271669;0,496866237;1,514573537
NZL;I;2;I7;0,057895576;1,122422694;3,446142657;-0,580573967;0,023097259;0,719332371;1,629182608
NZL;I;2;I8;0,057895576;1,122422694;1,331020824;-0,463866989;0,283979431;1,165639136;2,546842513
NZL;A;1;A1;0;1;1,902923055;-0,131182371;0,48889276;1,25862579;2,064360557
NZL;A;1;A2;0;1;2,184317225;-0,442116304;0,225600432;0,852098435;1,731377025
NZL;A;1;A3;0;1;1,265914083;-1,020630636;-0,059878208;0,905303514;2,111032083
NZL;A;1;A4;0;1;3,893800641;-0,627092737;-0,126815946;0,471373383;1,155096777
NZL;A;1;A5;0;1;2,102934798;-0,732365865;-0,169802119;0,435393856;1,177929904
NZL;A;1;A6;0;1;2,469604446;-0,992823177;-0,336227419;0,354083418;1,055805682
NZL;A;1;A7;0;1;0,586521865;-2,222033453;-0,742898509;0,758303509;3,243939929
NZL;A;1;A8;0;1;1,807690663;-0,678011467;0,027969371;0,66798734;1,757776907
NZL;A;2;A1;0,087303013;1,01810634;1,902923055;-0,131182371;0,48889276;1,25862579;2,064360557
NZL;A;2;A2;0,087303013;1,01810634;2,184317225;-0,442116304;0,225600432;0,852098435;1,731377025
NZL;A;2;A3;0,087303013;1,01810634;1,1335898;-1,23115604;-0,353165357;0,606070845;1,779120637
NZL;A;2;A4;0,087303013;1,01810634;2,470686145;-0,563673474;0,060891228;0,776939066;1,570723532
NZL;A;2;A5;0,087303013;1,01810634;2,102934798;-0,732365865;-0,169802119;0,435393856;1,177929904
NZL;A;2;A6;0,087303013;1,01810634;1,921629182;-0,847764514;-0,228739435;0,595918967;1,533792667
NZL;A;2;A7;0,087303013;1,01810634;1,008974854;-0,276489778;0,64307689;1,572411462;2,892947801
NZL;A;2;A8;0,087303013;1,01810634;1,807690663;-0,678011467;0,027969371;0,66798734;1,757776907
NZL;S;1;S1;0;1;1,428341826;-1,608568888;-0,722742495;0,197141081;1,538941058
NZL;S;1;S2;0;1;1,528678626;-1,584317349;-0,827206043;0,207933534;1,728381447
NZL;S;1;S3;0;1;1,943624172;-0,869169185;-0,165363711;0,697409831;1,841237625
NZL;S;1;S4;0;1;0,967846877;-1,571404156;-0,41547906;0,892277405;2,593854444
NZL;S;1;S5;0;1;2,939182521;-0,962057987;-0,191678646;0,490995661;1,484240103
NZL;S;1;S6;0;1;1,355737662;-0,912890324;-0,040287041;0,949473631;2,313188855
NZL;S;1;S7;0;1;1,867202426;-1,092398923;-0,248827964;0,561769626;1,976695585
NZL;S;1;S8;0;1;2,235231554;-0,437061553;0,361393612;1,434682728;2,247782224
NZL;S;2;S1;0,346144814;1,005804838;1,428341826;-1,608568888;-0,722742495;0,197141081;1,538941058
NZL;S;2;S2;0,346144814;1,005804838;1,057217453;-2,642804453;-1,502747247;0,024813881;1,718387238
NZL;S;2;S3;0,346144814;1,005804838;1,943624172;-0,869169185;-0,165363711;0,697409831;1,841237625
NZL;S;2;S4;0,346144814;1,005804838;0,967846877;-1,571404156;-0,41547906;0,892277405;2,593854444
NZL;S;2;S5;0,346144814;1,005804838;2,31714228;-1,222377228;-0,432499018;0,321550544;1,386030748
NZL;S;2;S6;0,346144814;1,005804838;1,355737662;-0,912890324;-0,040287041;0,949473631;2,313188855
NZL;S;2;S7;0,346144814;1,005804838;1,680640003;-1,233037519;-0,538163638;0,389269468;1,654312418
NZL;S;2;S8;0,346144814;1,005804838;1,438549156;-0,737657107;0,17609382;1,30400735;2,675989187
NZL;E;1;E1;0;1;1,715663804;-0,119478991;0,681508131;2,022505805;2,973931863
NZL;E;1;E2;0;1;1,483902367;-0,299651613;0,7066613;1,991899297;3,423269932
NZL;E;1;E3;0;1;1,626451061;-0,881177413;0,01740605;0,928294016;2,258519551
NZL;E;1;E4;0;1;1,545780489;0,186645215;1,166259732;2,059043909;4,040387642
NZL;E;1;E5;0;1;1,2667917;-1,727488246;-0,718860022;0,443105449;1,873000109
NZL;E;1;E6;0;1;2,455813438;-0,367920507;0,407729677;1,25517127;2,168889114
NZL;E;1;E7;0;1;1,665930095;-0,576411107;0,212082028;1,157542853;2,344911556
NZL;E;1;E8;0;1;1,285512357;-0,634062287;0,307416593;1,357118921;2,764753807
NZL;E;2;E1;0,24754107;1,08023482;1,547391686;0,420947876;1,381497033;2,575335501;4,165982621
NZL;E;2;E2;0,24754107;1,08023482;1,483902367;-0,299651613;0,7066613;1,991899297;3,423269932
NZL;E;2;E3;0,24754107;1,08023482;1,626451061;-0,881177413;0,01740605;0,928294016;2,258519551
NZL;E;2;E4;0,24754107;1,08023482;1,208445859;-0,349197441;0,713750147;1,77966017;3,505614906
NZL;E;2;E5;0,24754107;1,08023482;1,404574591;-0,859691318;-0,094012599;0,937873784;2,205169746
NZL;E;2;E6;0,24754107;1,08023482;2,455813438;-0,367920507;0,407729677;1,25517127;2,168889114
NZL;E;2;E7;0,24754107;1,08023482;1,309709546;-0,287488049;0,602835374;1,661870565;2,933150789
NZL;E;2;E8;0,24754107;1,08023482;1,285512357;-0,634062287;0,307416593;1,357118921;2,764753807
NZL;C;1;C1;0;1;2,33660237;-0,0756196;0,712535595;1,695561764;2,748169027
NZL;C;1;C2;0;1;1,843033328;-0,493873734;0,391142606;1,410952821;2,732412784
NZL;C;1;C3;0;1;2,860206763;-0,457246904;0,280226081;1,059741202;2,033325976
NZL;C;1;C4;0;1;3,018257809;-0,438252736;0,371890271;1,206486543;2,121006196
NZL;C;1;C5;0;1;1,973824473;-0,612674663;0,039437619;0,880822514;1,904788856
NZL;C;1;C6;0;1;1,58153175;-0,855075684;-0,043274132;1,115012898;2,247905281
NZL;C;1;C7;0;1;2,238466057;-0,39355386;0,422539041;1,307935686;2,38262895
NZL;C;1;C8;0;1;3,314672455;-0,288324548;0,394164672;1,230909586;2,087562469
NZL;C;2;C1;-0,138936702;1,211125877;2,522732605;-0,329357345;0,326945835;1,063508101;2,182658
NZL;C;2;C2;-0,138936702;1,211125877;1,843033328;-0,493873734;0,391142606;1,410952821;2,732412784
NZL;C;2;C3;-0,138936702;1,211125877;2,860206763;-0,457246904;0,280226081;1,059741202;2,033325976
NZL;C;2;C4;-0,138936702;1,211125877;2,804896354;-0,700903502;0,034011358;0,925912122;2,025850502
NZL;C;2;C5;-0,138936702;1,211125877;1,973824473;-0,612674663;0,039437619;0,880822514;1,904788856
NZL;C;2;C6;-0,138936702;1,211125877;1,58153175;-0,855075684;-0,043274132;1,115012898;2,247905281
NZL;C;2;C7;-0,138936702;1,211125877;2,238466057;-0,39355386;0,422539041;1,307935686;2,38262895
NZL;C;2;C8;-0,138936702;1,211125877;3,314672455;-0,288324548;0,394164672;1,230909586;2,087562469
PHL;R;1;R1;0;1;0,901325613;-2,777919087;-1,792057935;-0,024183879;1,502058524
PHL;R;1;R2;0;1;2,094062907;-0,707391028;0,015137292;0,864437998;1,776082027
PHL;R;1;R3;0;1;1,502394053;-0,418424845;0,544558772;1,567200418;2,518397008
PHL;R;1;R4;0;1;1,667402146;-1,360008474;-0,644697537;0,171357153;0,947072815
PHL;R;1;R5;0;1;2,351989885;-0,502212724;0,348055405;1,128016836;1,914502451
PHL;R;1;R6;0;1;2,67483346;-0,616860681;0,064082552;0,765470319;1,47942982
PHL;R;1;R7;0;1;2,291055246;-0,816957144;-0,023484053;0,73751392;1,536720144
PHL;R;1;R8;0;1;2,548171092;-0,437940306;0,254296042;0,902819136;1,650884639
PHL;R;2;R1;-0,460424719;0,938747278;0,901325613;-2,777919087;-1,792057935;-0,024183879;1,502058524
PHL;R;2;R2;-0,460424719;0,938747278;2,094062907;-0,707391028;0,015137292;0,864437998;1,776082027
PHL;R;2;R3;-0,460424719;0,938747278;1,87603302;-0,29301676;0,691813645;1,685607723;2,615248515
PHL;R;2;R4;-0,460424719;0,938747278;2,057083651;-0,801360796;-0,068258572;0,649832387;1,391762681
PHL;R;2;R5;-0,460424719;0,938747278;2,351989885;-0,502212724;0,348055405;1,128016836;1,914502451
PHL;R;2;R6;-0,460424719;0,938747278;2,861893293;-0,391683299;0,258163978;0,895943881;1,613536003
PHL;R;2;R7;-0,460424719;0,938747278;2,291055246;-0,816957144;-0,023484053;0,73751392;1,536720144
PHL;R;2;R8;-0,460424719;0,938747278;2,548171092;-0,437940306;0,254296042;0,902819136;1,650884639
PHL;I;1;I1;0;1;1,717346679;-2,138351741;-1,238391478;-0,206446085;0,817147274
PHL;I;1;I2;0;1;1,658079903;-1,932464663;-1,157039387;-0,254144781;0,885080749
PHL;I;1;I3;0;1;2,666213606;-1,380206011;-0,773229192;-0,043416561;0,836775647
PHL;I;1;I4;0;1;1,738024753;-1,638013421;-0,783404756;0,091284536;1,06818172
PHL;I;1;I5;0;1;3,547595874;-1,106093297;-0,512430793;0,141923115;0,910074106
PHL;I;1;I6;0;1;2,372243646;-1,291887927;-0,650903432;0,094049423;0,949501007
PHL;I;1;I7;0;1;3,357409831;-1,125649024;-0,551025584;0,096528158;0,795069165
PHL;I;1;I8;0;1;1,31914851;-1,083108924;-0,322066031;0,613826238;1,70723309
PHL;I;2;I1;-0,210707912;1,048853183;1,748260829;-2,117389145;-1,324548758;-0,393825733;0,522056504
PHL;I;2;I2;-0,210707912;1,048853183;1,658079903;-1,932464663;-1,157039387;-0,254144781;0,885080749
PHL;I;2;I3;-0,210707912;1,048853183;2,666213606;-1,380206011;-0,773229192;-0,043416561;0,836775647
PHL;I;2;I4;-0,210707912;1,048853183;2,043650026;-1,516311081;-0,779337088;-0,055024735;0,684287707
PHL;I;2;I5;-0,210707912;1,048853183;3,547595874;-1,106093297;-0,512430793;0,141923115;0,910074106
PHL;I;2;I6;-0,210707912;1,048853183;2,372243646;-1,291887927;-0,650903432;0,094049423;0,949501007
PHL;I;2;I7;-0,210707912;1,048853183;3,357409831;-1,125649024;-0,551025584;0,096528158;0,795069165
PHL;I;2;I8;-0,210707912;1,048853183;1,230177069;-0,825998986;0,027609298;0,933831416;1,960928662
PHL;A;1;A1;0;1;1,521645785;-1,333913159;-0,441723716;0,57841904;1,442788705
PHL;A;1;A2;0;1;1,899008663;-1,282323937;-0,569440804;0,229861781;1,121885332
PHL;A;1;A3;0;1;1,30231183;-1,461600882;-0,468901821;0,482080705;1,55916085
PHL;A;1;A4;0;1;2,160392766;-1,331452101;-0,62814962;0,167578187;0,971118294
PHL;A;1;A5;0;1;2,176799497;-1,131231138;-0,450541849;0,296018229;1,022713683
PHL;A;1;A6;0;1;1,534791439;-2,042543013;-1,315080515;-0,412904004;0,53213559
PHL;A;1;A7;0;1;0,81766397;-1,666094669;-0,519888823;0,807170739;2,26532137
PHL;A;1;A8;0;1;1,919620886;-1,120546089;-0,381240091;0,37190534;1,304436958
PHL;A;2;A1;0,355286644;0,866987193;1,563559971;-0,939119858;-0,119362616;0,831014848;1,711824814
PHL;A;2;A2;0,355286644;0,866987193;1,899008663;-1,282323937;-0,569440804;0,229861781;1,121885332
PHL;A;2;A3;0,355286644;0,866987193;1,21325996;-1,839919529;-0,892673416;0,2015467;1,290604611
PHL;A;2;A4;0,355286644;0,866987193;2,352321786;-0,927968595;-0,355466405;0,362449617;1,107471343
PHL;A;2;A5;0,355286644;0,866987193;2,175545818;-1,158718676;-0,518967582;0,223412758;0,974967029
PHL;A;2;A6;0,355286644;0,866987193;1,750263214;-1,663522575;-0,947411198;-0,113138534;0,745830212
PHL;A;2;A7;0,355286644;0,866987193;1,201979415;-0,634181338;0,18700701;1,091399369;2,018295113
PHL;A;2;A8;0,355286644;0,866987193;1,962686581;-1,100415313;-0,489840235;0,185289666;1,055636067
PHL;S;1;S1;0;1;1,535027221;-2,004642079;-1,008171993;0,128469612;1,289380683
PHL;S;1;S2;0;1;1,205406009;-2,29821773;-1,347834591;0,058917276;1,369297464
PHL;S;1;S3;0;1;1,993837261;-1,618388219;-0,911296029;0,037872503;1,12278037
PHL;S;1;S4;0;1;1,271712774;-1,742291245;-0,766324534;0,438173149;1,580572685
PHL;S;1;S5;0;1;2,480727173;-1,793833469;-1,057604227;-0,175408012;0,760928732
PHL;S;1;S6;0;1;2,061211154;-1,288216771;-0,533511838;0,348138528;1,284169026
PHL;S;1;S7;0;1;2,215305885;-1,315238438;-0,613394905;0,246930812;1,123635728
PHL;S;1;S8;0;1;1,864150643;-1,608845726;-0,842664452;0,189221096;1,17923851
PHL;S;2;S1;0,304995411;1,102885491;1,535027221;-2,004642079;-1,008171993;0,128469612;1,289380683
PHL;S;2;S2;0,304995411;1,102885491;1,091001052;-2,92153039;-1,880854923;-0,40772537;0,964449528
PHL;S;2;S3;0,304995411;1,102885491;1,993837261;-1,618388219;-0,911296029;0,037872503;1,12278037
PHL;S;2;S4;0,304995411;1,102885491;1,115798129;-1,568760984;-0,471094772;0,764304607;1,983162617
PHL;S;2;S5;0,304995411;1,102885491;2,480727173;-1,793833469;-1,057604227;-0,175408012;0,760928732
PHL;S;2;S6;0,304995411;1,102885491;1,764601626;-1,453607126;-0,716502606;0,133044714;1,081227279
PHL;S;2;S7;0,304995411;1,102885491;1,896572517;-1,496909189;-0,795217939;0,061814556;0,962191546
PHL;S;2;S8;0,304995411;1,102885491;1,864150643;-1,608845726;-0,842664452;0,189221096;1,17923851
PHL;E;1;E1;0;1;1,70712405;-1,29353458;-0,298176305;0,770055229;1,765032935
PHL;E;1;E2;0;1;1,46118622;-0,899017872;0,160540051;1,335463556;2,333848162
PHL;E;1;E3;0;1;2,01306776;-1,354524982;-0,410692723;0,537658975;1,488447093
PHL;E;1;E4;0;1;1,291158391;-0,177733561;0,850338546;2,101632089;3,256482403
PHL;E;1;E5;0;1;1,520004047;-1,758146299;-0,93983632;0,142336923;1,153084491
PHL;E;1;E6;0;1;2,002889684;-0,964940518;-0,183778315;0,749174508;1,615419857
PHL;E;1;E7;0;1;1,867586634;-0,870207465;0,01126954;0,90524233;1,744877143
PHL;E;1;E8;0;1;1,246375208;-1,62149417;-0,605523894;0,497968148;1,650703519
PHL;E;2;E1;0,056794825;1,491543511;1,454015706;-1,332309949;-0,194159379;1,000150385;2,204895992
PHL;E;2;E2;0,056794825;1,491543511;1,532906651;-0,845371413;0,258279117;1,371399691;2,433556949
PHL;E;2;E3;0,056794825;1,491543511;1,535536814;-1,823256404;-0,80918253;0,348784214;1,565941493
PHL;E;2;E4;0,056794825;1,491543511;1,165841402;-1,224111223;-0,016558863;1,210690669;2,437160402
PHL;E;2;E5;0,056794825;1,491543511;1,184448213;-2,120866655;-1,053165752;0,162405209;1,528507577
PHL;E;2;E6;0,056794825;1,491543511;1,610219609;-1,812387455;-0,856639399;0,148128425;1,157682825
PHL;E;2;E7;0,056794825;1,491543511;1,619503179;-0,707422197;0,320214764;1,463239236;2,437071586
PHL;E;2;E8;0,056794825;1,491543511;1,246375208;-1,62149417;-0,605523894;0,497968148;1,650703519
PRT;R;1;R1;0;1;0,780227937;-1,934622578;-0,961814659;1,56624188;3,272858691
PRT;R;1;R2;0;1;1,530752316;-0,203257108;0,485838415;1,861711622;3,022198048
PRT;R;1;R3;0;1;1,365870881;-0,241586931;0,574122077;1,47620369;3,208626782
PRT;R;1;R4;0;1;1,438437364;-1,116078771;-0,114912548;0,911209407;2,120513134
PRT;R;1;R5;0;1;2,290370723;-0,082193085;0,797654897;1,722410648;2,639916283
PRT;R;1;R6;0;1;2,241064469;-0,526957698;0,244419444;1,144984952;2,120239638
PRT;R;1;R7;0;1;1,919131765;-0,469417758;0,523131565;1,539718589;2,54651165
